game_id,black_strategy,white_strategy,radius,turns,k,candidate_limit,opening_id,opening_pair,moves,winner,wlu,terminal_ply,black_stones,white_stones,final_class,final_black_tau,final_white_tau,final_black_obligations,final_white_obligations,final_black_pair_atoms,final_white_pair_atoms,final_black_bulk_pressure,final_white_bulk_pressure,first_black_tau_gt2,first_white_tau_gt2,max_black_tau,max_white_tau,tactical_score
G00034,attacker,screen_counter,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00035,attacker,screen_counter,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 1], [1, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00036,attacker,screen_counter,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[0, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00037,attacker,screen_counter,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[-1, 2], [1, -3]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,1,0.0
G00038,attacker,screen_counter,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00039,attacker,screen_counter,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00040,attacker,screen_counter,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00041,attacker,min_tau,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[-1, -2], [-1, 3]]}]",white,W,5,5,6,white_counter_line,2,0,2,0,0,0,50.0,1000.0,,,2,1,12873.5
G00042,attacker,min_tau,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00043,attacker,min_tau,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00044,attacker,min_tau,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 1], [1, -3]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00045,attacker,min_tau,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [1, -3]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,1.0,0.0,,,2,1,0.35
G00046,attacker,min_tau,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00047,attacker,min_tau,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""white"", ""stones"": [[-1, -2], [-1, 3]]}]",white,W,9,9,10,white_counter_line,1,0,1,0,0,0,8.0,1000.0,,,2,1,6255.8
G00048,attacker,min_tau,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00049,attacker,min_bulk,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, 2], [-1, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 3]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00050,attacker,min_bulk,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00051,attacker,min_bulk,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 1], [1, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00052,attacker,min_bulk,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[0, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00053,attacker,min_bulk,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00054,attacker,min_bulk,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00055,attacker,min_bulk,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00056,attacker,min_bulk,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-2, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,1,0.0
G00057,attacker,min_family,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[1, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[-1, 2], [3, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [-2, 3]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,0,0.0
G00058,attacker,min_family,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00059,attacker,min_family,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00060,attacker,min_family,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 1], [1, -3]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00061,attacker,min_family,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [1, -2]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, -2], [-1, -1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,3.0,,,2,0,-1.05
G00062,attacker,min_family,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00063,attacker,min_family,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""white"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,3.0,,,2,0,-1.05
G00064,attacker,min_family,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00065,hybrid,screen_counter,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,1,0.0
G00066,hybrid,screen_counter,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
