template_id,canonical_signature,abstract_incidence_signature,kind,family,tau,pressure,num_obligations,is_abstract_atom,contained_abstract_atom_count,contained_abstract_atoms
T_0086,d9f4b20bb389946e3641ea5e27b2ecfe9f685ca7,e484f62e96fc404f78b56673a42b80d064626d54,proto,adjacent,9,7,9,0,27,"[""T_0015"",""T_0038"",""T_0041"",""T_0055"",""T_0069"",""T_0087"",""T_0110"",""T_0114"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0214"",""T_0225"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0253"",""T_0256"",""T_0265"",""T_0266"",""T_0270"",""T_0274"",""T_0296""]"
T_0100,01b3aeed288f83d8b3cb94031b8d24cd8fb57d51,f7e106a863b8915550fed224002301ffb7229e61,proto,kink_bridge,9,7,9,0,27,"[""T_0015"",""T_0038"",""T_0041"",""T_0055"",""T_0069"",""T_0087"",""T_0110"",""T_0114"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0214"",""T_0225"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0253"",""T_0256"",""T_0265"",""T_0266"",""T_0270"",""T_0274"",""T_0296""]"
T_0112,271860f48b77228f5db2199b012aed4b12034824,cf218b6b7e6831afe9444b1446685e2fb15abe78,proto,kink_bridge,7,5,7,0,18,"[""T_0038"",""T_0041"",""T_0055"",""T_0087"",""T_0110"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0061,cb52750967bf4213c117774215056dd8d36ed15c,9e7beee9a1e818340b24f6c9e60461eada487906,exact,bridge_fork,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0075,edfd3ae874e989246bc5a12039f5be7aa3595319,b2a5f75eb7587da37057aeb22143451ebb04226a,exact,rail_ladder,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0079,9d773ac5b8ac8f6e8cdbc9a11384375d084ac654,9e7beee9a1e818340b24f6c9e60461eada487906,exact,kink_bridge,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0089,e35c1e35f3f8643f0af31160669da3845a849830,9e7beee9a1e818340b24f6c9e60461eada487906,exact,rail_ladder,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0091,32e2d1a46309d3fb06fd35690e8baf652c96224e,9e7beee9a1e818340b24f6c9e60461eada487906,exact,kink_bridge,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0093,483bcd603e5f346b176ef979d7863d673742df73,9e7beee9a1e818340b24f6c9e60461eada487906,exact,kink_bridge,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0095,08a52505acbd6c06d6df498ebed1d4e12c897179,b2a5f75eb7587da37057aeb22143451ebb04226a,exact,adjacent,6,4,6,0,4,"[""T_0041"",""T_0055"",""T_0087"",""T_0120""]"
T_0104,8d84f61a8d1356d4066cbf0742c20c83b6859ba0,da59ba995ff9ffae50dae0a455c9715154780abc,proto,kink_bridge,6,4,6,0,13,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0109,d68ef24321751dc2008727fcf40f2ad7b68a4881,7635dfe5d50947e0759bc06b5afe3647ef7f48bf,proto,kink_bridge,6,4,6,0,16,"[""T_0038"",""T_0041"",""T_0110"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0117,6cc87517a8f416f33b05e6733a0cd1e5e8c7555d,869aa884b73c54f93283344d7561fa5f9506e842,proto,kink_bridge,6,4,6,0,14,"[""T_0038"",""T_0110"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0119,3bbb158fae9c13f659e818da6bf6f735419e4f5b,8ea32d36a080855d6f33ff579b5c3d976f87ee0e,proto,kink_bridge,6,4,6,0,16,"[""T_0038"",""T_0041"",""T_0110"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0122,bd45d017aeb8d82c0fc4d9b1d88e0ed40bf40ef6,cc5990485e52b4a58cdd9deae99b453545ed9e59,proto,bridge_fork,6,4,6,0,14,"[""T_0038"",""T_0110"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0125,72dc7694bbf4020749f63b506d762ff715ae3715,da59ba995ff9ffae50dae0a455c9715154780abc,proto,adjacent,6,4,6,0,13,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0135,ced1bae3ea268ab6d834562cacec13441e14a1f2,da59ba995ff9ffae50dae0a455c9715154780abc,proto,rail_ladder,6,4,6,0,13,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0150,9d22b6bcf41690615dd1fe649254290e25e4d682,8ea32d36a080855d6f33ff579b5c3d976f87ee0e,proto,rail_ladder,6,4,6,0,16,"[""T_0038"",""T_0041"",""T_0110"",""T_0120"",""T_0132"",""T_0137"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0265"",""T_0266"",""T_0274"",""T_0296""]"
T_0263,b942a0b416640585edcfcef2295fa7af9ad5483d,9896413151577a4ebdad7fcad9def9af2d671324,proto,rail_ladder,6,4,6,0,6,"[""T_0038"",""T_0132"",""T_0171"",""T_0243"",""T_0250"",""T_0296""]"
T_0047,24d2a8fb36d2f0d36cc42735af9c026d49e6c387,a3ef2d89f19d0a061b5c6a9aa81e2de1700ab6f7,exact,bridge_fork,5,3,5,0,3,"[""T_0041"",""T_0087"",""T_0120""]"
T_0051,d0ec2cce175d45ca83e3ac37890e278e6baba258,a3ef2d89f19d0a061b5c6a9aa81e2de1700ab6f7,exact,kink_bridge,5,3,5,0,3,"[""T_0041"",""T_0087"",""T_0120""]"
T_0053,62cdcd7890f308b4d18c3ed329130426201113ea,a3ef2d89f19d0a061b5c6a9aa81e2de1700ab6f7,exact,kink_bridge,5,3,5,0,3,"[""T_0041"",""T_0087"",""T_0120""]"
T_0055,19b7afa31ce866d103bd9dd908cb24e6bb1f6775,a3ef2d89f19d0a061b5c6a9aa81e2de1700ab6f7,exact,kink_bridge,5,3,5,1,3,"[""T_0041"",""T_0087"",""T_0120""]"
T_0057,ee1a2bb623959b151cafb8be823a2dfdd26b78f4,6450e139d639e79d3959acdad701d969eb00b5d9,exact,kink_bridge,5,3,5,0,5,"[""T_0041"",""T_0087"",""T_0114"",""T_0120"",""T_0270""]"
T_0069,2b7693258fe3fb367c7ee5cebfb67e43085ae137,6450e139d639e79d3959acdad701d969eb00b5d9,exact,kink_bridge,5,3,5,1,5,"[""T_0041"",""T_0087"",""T_0114"",""T_0120"",""T_0270""]"
T_0107,c61c3347459494500f516d1f8669fd26f82e8f00,f3736b761ef67f0585db7501cf98a45534c82295,proto,kink_bridge,5,3,5,0,17,"[""T_0015"",""T_0038"",""T_0114"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0225"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0270"",""T_0296""]"
T_0108,b55f904966956993c941bd2941a8071bf4c08b3a,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,bridge_fork,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0110,2b01d2ef02440c31e57042bac7def8e47b189adb,912267107b3733bc08d2e8e218c50284f4671a92,proto,kink_bridge,5,3,5,1,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0111,cb0dbff2c57da881e4cf65401c8de140a7def55e,fc1652e08c6396fe62de4b578310b6615d311619,proto,adjacent,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0115,bb8d0e429f9a8001a1d60608344c50c7357e34a0,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,rail_ladder,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0118,593d4ca8ee57807defbabc0053f2a3881154a1fa,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,kink_bridge,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0121,f2012527b85c652baa435c3fd4e181e005a783a0,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,rail_ladder,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0124,29674ebf739ae789c90e97b7905112234d72f1d9,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,adjacent,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0126,bb83e5acb09bf30d185b509b71bf4f00e34a9734,f82adcb1cead26d85360bf8d3e92587bad76257b,proto,kink_bridge,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0127,1ac6b8765a2faf10ec5cc3652cb4bcb44bc87772,cd59306335ff71a6ea97e3bff12bd93a93a13f0f,proto,adjacent,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0134,a9b8c6db6d8c9bdf34acf259ea8a650377b80c61,912267107b3733bc08d2e8e218c50284f4671a92,proto,kink_bridge,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0137,2c87bf070b90738c46e346dc75055d6d45800fe3,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,1,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0139,e6e3087fd3624882f19c4cc3640494c31e23e872,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,rail_ladder,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0140,59655d4f9012d9dfd46c175d49d17457adbdfc8c,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,kink_bridge,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0141,ebf5db46b6400f82ea35799e04977b98e02acaf4,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0145,97266a6f5143a50bc61d244cb4fcd0bb91bb36ce,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0151,3074584a90d2f9da98cf48418102e06e62b2c41e,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0152,67f92fc9d629ff1e280c4b825c841dc58fdf0563,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,kink_bridge,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0153,32365a1ada7fa3e56ae54831ee52ba894c592498,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0157,57149f0a34720fdb787e6101ee428b2940f302cc,e24dc6acf4243bc2393a2837594f7675c8392d42,proto,kink_bridge,5,3,5,0,12,"[""T_0038"",""T_0041"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0214,372cd481c6fb6fc85b75fa6246ef6f9f393d1ed0,f9c9c13ecb7c7c64bc77888f63da7bacbe323877,proto,bridge_fork,5,3,5,1,10,"[""T_0015"",""T_0038"",""T_0132"",""T_0171"",""T_0225"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0296""]"
T_0215,a97569729eeb6408c22239528b1a2e729b805cb8,f9c9c13ecb7c7c64bc77888f63da7bacbe323877,proto,bridge_fork,5,3,5,0,10,"[""T_0015"",""T_0038"",""T_0132"",""T_0171"",""T_0225"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0296""]"
T_0260,453f83ce82e48da8e3c7f72c0af2f1a262a33038,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,rail_ladder,5,3,5,0,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0265,0976f0ed5e6a75bfc07e6a04ae9bbc8e3d84287f,e57d494f95b7928bfe26adceb0e2080f7352f5f2,proto,kink_bridge,5,3,5,1,11,"[""T_0038"",""T_0120"",""T_0132"",""T_0142"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0273,3acbf1cec4e31cd3ebc6c654d8faaf0dea5b3ef8,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,bridge_fork,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0274,1b02b9f18d945aecd14cf1dda1093af235c232fd,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,kink_bridge,5,3,5,1,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0277,684e39235370e66203e7bd016a1b8371785f09ae,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,rail_ladder,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0284,403346cfe7436b0431cce0b58f519904a9acd918,5da79c7c03d45b8262686a35b870441c8bdf630e,proto,bridge_fork,5,3,5,0,9,"[""T_0038"",""T_0120"",""T_0132"",""T_0146"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0010,ed1aa8e5f8f3a6e303b5e8b58230190529532431,7b289bc5b554757f8da6f8cac7003e60e9df1e60,proto,rail_ladder,4,2,4,0,2,"[""T_0228"",""T_0243""]"
T_0012,df1aa4fedae58a6734ce3a6fb4217aab637c5349,1a890b08f0c646e2f311b3703d42b181b368309f,proto,adjacent,4,2,4,0,1,"[""T_0243""]"
T_0015,1789734f7563836a3f84667dcb0af3fbacf09305,7b289bc5b554757f8da6f8cac7003e60e9df1e60,proto,rail_ladder,4,2,4,1,2,"[""T_0228"",""T_0243""]"
T_0016,d9b9ac925219c62b005fa391332fb1333bd3ef7c,1a890b08f0c646e2f311b3703d42b181b368309f,proto,rail_ladder,4,2,4,0,1,"[""T_0243""]"
T_0018,38bfbb414b5e0abf56930743cb5f93b0da16c386,7b289bc5b554757f8da6f8cac7003e60e9df1e60,proto,adjacent,4,2,4,0,2,"[""T_0228"",""T_0243""]"
T_0031,f87f3c2f097d9e42fc807497d085350822ffcf8b,1a890b08f0c646e2f311b3703d42b181b368309f,proto,rail_ladder,4,2,4,0,1,"[""T_0243""]"
T_0038,0b141bb1cde2b1cf857ae56c43a2f0b3f4da2e52,1a890b08f0c646e2f311b3703d42b181b368309f,proto,adjacent,4,2,4,1,1,"[""T_0243""]"
T_0041,07e1abf7ff16799f352cbf34c49967c89e72eb3a,1fac1747a7bc50949e5ba89fa9e7d7d082304783,exact,bridge_fork,4,2,4,1,0,[]
T_0043,42b4db00a6063bd389300fe415e247293383e610,0f7d875e0d20d517980b978dff22830b0f920afb,exact,kink_bridge,4,2,4,0,0,[]
T_0045,b9436b81463e58f0940c001345b6bead6f6ab61e,1fac1747a7bc50949e5ba89fa9e7d7d082304783,exact,kink_bridge,4,2,4,0,0,[]
T_0059,962f5621e145e024d7303119e00703d5e399804c,1fac1747a7bc50949e5ba89fa9e7d7d082304783,exact,rail_ladder,4,2,4,0,0,[]
T_0073,2cd58f030b69428c75c610bfeb0c705648069fad,7799baba11b1ea740a3f2fe985e255612dbfd123,exact,kink_bridge,4,2,4,0,1,"[""T_0087""]"
T_0077,77862f98faf41c55ca744b4005d197021e23c0be,1fac1747a7bc50949e5ba89fa9e7d7d082304783,exact,kink_bridge,4,2,4,0,0,[]
T_0097,1c5b3c3848230a598afd52df878b69d5b0a967b3,4806e29fbce1601196b4b5f792d3ca127e704ea5,exact,rail_ladder,4,2,4,0,1,"[""T_0087""]"
T_0101,8a10d6987536d85765ae7106aaae999ebe25dde7,c39a4743c0e9c9440d7a443dac7cc6232d701732,proto,rail,4,2,4,0,2,"[""T_0041"",""T_0253""]"
T_0103,377c6e71e79c886a99223e10d3683fdde160de62,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,bridge_fork,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0113,1f882028ba2817cdd923c276300af751d7b67090,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0116,60d20bc1d9608594c951703f576e84f2858b84b1,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,rail_ladder,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0129,3416c26d9ccac6750e9c3478d32b54508647836f,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,rail_ladder,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0130,6fb50dcbebf209bd8bd3e4ad7f897b73d0a18479,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0132,0cf63acbad0bf407be17a83b89c3d886775b3796,d92b4dd7aa0fdd82ffd77cea1ec26e3211c02cb1,proto,kink_bridge,4,2,4,1,4,"[""T_0171"",""T_0243"",""T_0250"",""T_0296""]"
T_0138,d771403a38abd2d7b1d865fba5a3e5435be2e805,b88ecc3ecfe70c1e16424d7beca6868b3d0e0145,proto,rail_ladder,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0142,5342b3da597dda73987621b8d5d0a20099fe2dd3,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,1,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0143,f0577ea2e124e9238d94d426104760a709fef747,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0144,932d9dddd6e6874afebdcc6b63b78e5aaf147324,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0146,11b3d64be8005c95807517de8eedbefe5a68fd95,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,1,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0148,5e6b11357894f548bbf51d1385441e92604f0ad0,d92b4dd7aa0fdd82ffd77cea1ec26e3211c02cb1,proto,rail_ladder,4,2,4,0,4,"[""T_0171"",""T_0243"",""T_0250"",""T_0296""]"
T_0149,b6f5eb03765ea56a190193be60604e84d15ef7d3,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0154,4a38767d74ba4d51d674bee487cfbf32c12d7dfd,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0155,6e676dfbbc1c21401dbd78dce37a90ae6b5e223f,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0169,b3b26d70e881c43e46b6b210f22eae5694f3e7cb,1a890b08f0c646e2f311b3703d42b181b368309f,proto,adjacent,4,2,4,0,1,"[""T_0243""]"
T_0178,bf32b72fcc2ec6efaac156ea993cf0e8d27c3e91,d92b4dd7aa0fdd82ffd77cea1ec26e3211c02cb1,proto,rail_ladder,4,2,4,0,4,"[""T_0171"",""T_0243"",""T_0250"",""T_0296""]"
T_0220,147e0b743cf4fa8c94b8122b230fef0ef0854df9,1a890b08f0c646e2f311b3703d42b181b368309f,proto,kink_bridge,4,2,4,0,1,"[""T_0243""]"
T_0224,7a406b4e487938b6bcc72862d4d678d00acf1f2b,1a890b08f0c646e2f311b3703d42b181b368309f,proto,bridge_fork,4,2,4,0,1,"[""T_0243""]"
T_0225,7b680d718615608d01290e9b3859b9cb705cd39e,16ad0a1eb82dc7e2cccb4943d833455fd7cca856,proto,kink_bridge,4,2,4,1,6,"[""T_0171"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0296""]"
T_0234,baf96fa781f190ebfda3c451a7de6423c129a3af,16ad0a1eb82dc7e2cccb4943d833455fd7cca856,proto,kink_bridge,4,2,4,0,6,"[""T_0171"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0296""]"
T_0238,fd32e4449f848ad8c2054b9e91b8bfe0ca7e4cf0,16ad0a1eb82dc7e2cccb4943d833455fd7cca856,proto,kink_bridge,4,2,4,0,6,"[""T_0171"",""T_0228"",""T_0242"",""T_0243"",""T_0250"",""T_0296""]"
T_0254,6e3c854854be7a1bb09434aac3a6faf283d4b49f,77706d97e72af007ff7c2d7feb52df7e140c0daf,proto,kink_bridge,4,2,4,0,1,"[""T_0253""]"
T_0256,4d711ef8a113ede398526ad9729131ebc12de370,77706d97e72af007ff7c2d7feb52df7e140c0daf,proto,kink_bridge,4,2,4,1,1,"[""T_0253""]"
T_0259,d5632932c9db82095ac6fd389ac5311fbb0886bc,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0264,d307e67219cd63dba285cee43fd6b154a4ee2a91,e1b95c2983604d86fe1826dd7045eece27b4f20d,proto,kink_bridge,4,2,4,0,7,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0253"",""T_0266"",""T_0296""]"
T_0269,8712f9447c4138bfa4010a7c35a0134d92a4d20d,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0272,4038a58836bb464c587dbffceed6dae82a23fec2,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0275,4a922b4aea8d2a2635cecf113cd833058bbe070c,dd381c7891b21a7af045bf9473c49852348e2311,exact,rail_ladder,4,2,4,0,1,"[""T_0120""]"
T_0276,128d1a9542f62b02280b2723cd86568f4306735d,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,rail_ladder,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0279,89305200564a1e14c87ef440e359d5ce28b468e0,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,rail_ladder,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0280,65812b8ea6358869fc0ed80b3a8eef0e344674a6,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,rail_ladder,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0283,d0f1ffa7aea60fca2cf7079abc80081fc99fe5e4,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0288,33bc7752dd4175b9ce18140fc74b22cdeec3e71d,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0289,2a70f57f6e3b25fe02522c924c4cc7641a92a8b6,18c82b603c83230a256ad8443fdf83721e6be7dc,proto,kink_bridge,4,2,4,0,6,"[""T_0120"",""T_0171"",""T_0243"",""T_0250"",""T_0266"",""T_0296""]"
T_0004,c647e9ac4caa6b3ca89d68648bc79d9806e426bd,d5bed3f05f98aad2285d75db11a321bf38496518,proto,adjacent,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0005,29c210ca84cae3eaac91679b35e7d1eadcbfe848,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
