template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts,source_span,source_entropy,generality_index,channel_label,integer_fingerprint
T_0060,E000000061,proto,10,8,1,"[[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[2,-1]]",[],"[[-3,-1],[1,-1]]","[[[-4,-1]],[[3,-1]],[[-5,0],[-4,0],[-3,0]],[[-5,3],[-4,2],[-3,1]],[[-4,0],[-3,0],[1,0]],[[-4,2],[-3,1],[1,-3]],[[-3,0],[1,0],[2,0]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,0],[2,0],[3,0]]]",9,0,18,26,"(-4, 0)",rail,rail,three-axis,d3b725fb7563e2417390d151ab63280cabedfdb0,1,1,26,18,"{""1"":2,""3"":16}",2,0,10,-1,0.13071895424836602,"-3.912e-15,-1.59e-15,-3.816e-16,-1.305e-16,4.546e-16,1.377e-15,1.326,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 18, 26, 2, 0, 16, 1)"
T_0062,E000000063,proto,10,8,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[3,-1],[4,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,16,22,"(-2, 1)",bridge,bridge_fork,three-axis,99920348e4cb40284a47b03e2831810136578747,1,1,22,16,"{""1"":2,""2"":6,""3"":8}",2,6,10,-1,0.11666666666666667,"-6.339e-16,-2.554e-16,0,2.364e-16,6.29e-16,9.924e-16,0.5858,0.5858","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 16, 22, 2, 6, 8, 1)"
T_0068,E000000069,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-4,1],[2,0]]","[[[-4,0]],[[3,0]],[[-7,4],[-6,3],[-5,2]],[[-6,3],[-5,2],[-1,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,2],[-1,-2],[0,-3]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[0,-3],[1,-4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,19,28,"(-6, 1)",kink,kink_bridge,three-axis,d958e219ddbc124ca6cf33b0e29abfd04359c378,1,1,28,19,"{""1"":2,""3"":17}",2,0,10,-1,0.15204678362573099,"-1.162e-15,-7.882e-16,-1.823e-16,0,1.014e-15,1.473e-15,0.6902,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 19, 28, 2, 0, 17, 1)"
T_0082,E000000083,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-5],[-1,-4],[-1,-2]],[[-1,-4],[-1,-2],[-1,1]],[[-1,-2],[-1,1],[-1,2]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,18,28,"(-6, 3)",kink,kink_bridge,three-axis,16d5270c9f1d13846ae13986ac716474f2a73350,1,1,28,18,"{""1"":2,""3"":16}",2,0,10,-1,0.11764705882352941,"-9.615e-16,-8.952e-16,-5.678e-16,0,1.464e-16,1.081e-15,2.751e-15,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 18, 28, 2, 0, 16, 1)"
T_0090,E000000091,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[-4,2],[-3,1]],[[-3,-1],[2,-1]],[[-3,1],[2,-4]],[[2,-4],[3,-5]],[[2,-1],[3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-5],[1,-4],[1,-2]],[[1,-4],[1,-2],[1,1]],[[1,-2],[1,1],[1,2]]]",11,1,16,24,"(-2, 0)",rail,rail_ladder,three-axis,ff0d982265443f237c6939418f746e356f4596f3,1,1,24,16,"{""1"":2,""2"":6,""3"":8}",2,6,10,-1,0.1,"-3.039e-16,-1.11e-16,-1.59e-17,0,5.045e-17,1.13e-16,1.16e-15,0.5858","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 16, 24, 2, 6, 8, 1)"
T_0092,E000000093,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[0,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[-3,-1],[2,-1]],[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]],[[2,-1],[3,-1]],[[-5,2],[-4,1],[-1,-2]],[[-5,3],[-4,2],[-3,1]],[[-4,1],[-1,-2],[1,-4]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]]]",11,1,16,24,"(-3, 1)",kink,kink_bridge,three-axis,1f0fb41b52acf456c21bfdd4df8614922f197319,1,1,24,16,"{""1"":2,""2"":6,""3"":8}",2,6,10,-1,0.1,"-8.616e-16,-4.543e-19,0,2.264e-17,1.207e-16,4.267e-16,7.612e-16,0.5858","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 16, 24, 2, 6, 8, 1)"
T_0098,E000000099,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,-4],[2,0]]","[[[-4,0]],[[3,0]],[[-3,1],[1,-3]],[[1,-3],[3,-5]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-3,-1],[1,-1],[2,-1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,0,17,25,"(-4, 0)",rail,rail_ladder,three-axis,86cb7ece0eb1549d8130aa84b7dd180c50a47ca1,1,1,25,17,"{""1"":2,""2"":2,""3"":13}",2,2,10,-1,0.125,"-2.173e-15,-7.148e-16,0,3.769e-17,2.112e-16,1.02e-15,0.5188,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 17, 25, 2, 2, 13, 1)"
T_0042,E000000043,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-4,-1],[-3,-1]],[[-3,-1],[2,-1]],[[2,-1],[3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,1,14,21,"(-2, 1)",bridge,bridge_fork,three-axis,1f8749c4412811af69bb978a8c0d25cdd60b0775,1,1,21,14,"{""1"":2,""2"":3,""3"":9}",2,3,9,-1,0.13186813186813187,"-8.36e-16,-4.173e-16,0,1.058e-16,7.277e-16,1.984e-15,0.5858,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 14, 21, 2, 3, 9, 1)"
T_0052,E000000053,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[1,-3],[2,-4]],[[-5,-1],[-4,-1],[-3,-1]],[[-4,-1],[-3,-1],[1,-1]],[[-3,-1],[1,-1],[2,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,21,"(-5, 1)",kink,kink_bridge,three-axis,727b02b526863ac946b7a17f607cd7be78d5c065,1,1,21,14,"{""1"":2,""2"":3,""3"":9}",2,3,9,-1,0.13186813186813187,"-1.19e-15,-4.392e-16,-2.938e-16,0,3.422e-16,9.968e-16,0.5858,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 14, 21, 2, 3, 9, 1)"
T_0054,E000000055,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-4,2],[-3,1]],[[-3,1],[2,-4]],[[2,-4],[3,-5]],[[-5,-1],[-4,-1],[-3,-1]],[[-4,-1],[-3,-1],[1,-1]],[[-3,-1],[1,-1],[2,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,21,"(-4, 1)",kink,kink_bridge,three-axis,8e4304a3a2083e2be10e36400b2f8658e354cfd7,1,1,21,14,"{""1"":2,""2"":3,""3"":9}",2,3,9,-1,0.13186813186813187,"0,3.475e-17,2.356e-16,6.169e-16,6.88e-16,1.223e-15,0.5858,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 14, 21, 2, 3, 9, 1)"
T_0080,E000000081,proto,9,7,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[-4,-1],[-3,-1]],[[-4,2],[1,-3]],[[-3,-1],[2,-1]],[[1,-3],[2,-4]],[[2,-1],[3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]]]",11,1,13,19,"(-4, 2)",kink,kink_bridge,three-axis,b176c04a81a94d08167369428d22d185c74f74d0,1,1,19,13,"{""1"":2,""2"":6,""3"":5}",2,6,9,162,0.11538461538461539,"-3.039e-16,-1.11e-16,0,0,5.045e-17,5.045e-17,0.5858,0.5858","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 13, 19, 2, 6, 5, 1)"
T_0084,E000000085,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,15,23,"(-1, 0)",adjacent,adjacent,three-axis,e5419120ba561653c7c099e34b3b9a194de2421c,1,1,23,15,"{""1"":2,""3"":13}",2,0,9,-1,0.14285714285714285,"-2.17e-15,-5.87e-16,-4.143e-16,0,2.922e-16,8e-16,1.326,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 15, 23, 2, 0, 13, 1)"
T_0086,E000000087,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[2,0],[3,-1]]","[[[-4,0]],[[3,0]],[[1,-1],[2,-1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,1,14,22,"(-1, 0)",adjacent,adjacent,three-axis,4c363ac98c86d0d74d6dd0cb4cdd6b46318c7433,1,1,22,14,"{""1"":2,""2"":1,""3"":11}",2,1,9,-1,0.13186813186813187,"-8.984e-16,-4.441e-16,-2.884e-16,0,1.579e-16,1.853e-15,0.8299,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 14, 22, 2, 1, 11, 1)"
T_0100,E000000101,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-4],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,1],[-1,-2],[0,-3]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[0,-3],[2,-5]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,17,26,"(-5, 1)",kink,kink_bridge,three-axis,673969ecd409bcb5c6e5b179b78c4e6a8650b58d,1,1,26,17,"{""1"":2,""3"":15}",2,0,9,-1,0.16176470588235295,"-1.501e-15,-1.098e-15,-1.556e-16,0,3.403e-16,7.385e-16,1.041,1.326","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 17, 26, 2, 0, 15, 1)"
T_0112,E000000113,proto,7,5,0,"[[-1,2],[0,-2],[0,-1],[0,1],[0,5],[1,-1],[1,1],[3,-5],[3,1],[3,2]]",[],"[[-1,-1],[0,2]]","[[[0,-3],[0,0]],[[0,0],[0,3]],[[-4,-1],[-3,-1],[-2,-1]],[[-3,-1],[-2,-1],[2,-1]],[[-2,-1],[2,-1],[3,-1]],[[-2,0],[1,-3],[2,-4]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,1],[2,1],[4,1]],[[0,3],[0,4],[0,6]],[[1,-3],[2,-4],[4,-6]],[[1,2],[2,2],[4,2]],[[2,-1],[3,-1],[4,-1]],[[2,1],[4,1],[5,1]]]",10,0,14,24,"(-4, 1)",kink,kink_bridge,three-axis,67c48d85fc8b55aa23564af7f958fe1f52e8fcba,1,1,24,14,"{""2"":2,""3"":12}",0,2,7,-1,0.13186813186813187,"-7.154e-16,-3.935e-16,5.688e-17,5.487e-16,9.787e-16,0.5188,1.326,1.697","{""rail"":1}",1,0.0,0.693147,reservoir,"(7, 5, 14, 24, 0, 2, 12, 1)"
T_0061,E000000062,exact,6,4,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[3,-1],[4,-1]]]",10,0,8,10,"(-2, 1)",bridge,bridge_fork,three-axis,7543c6a4e8ff8a55ca148feb76ed2911e4a772ac,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-5.683e-16,0,5.045e-17,1.11e-16,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0075,E000000076,exact,6,4,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-2,1],[0,1]]","[[[-5,0]],[[2,0]],[[-2,-4],[-2,-3]],[[-2,-3],[-2,2]],[[-2,2],[-2,3]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]]]",11,0,8,10,"(-2, 0)",rail,rail_ladder,three-axis,1b9431d933c097c773e34c10e0a5ab143499dcb0,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"0,0,5.045e-17,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0079,E000000080,exact,6,4,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[1,-3],[2,-4]],[[3,-1],[4,-1]]]",10,0,8,10,"(-4, 2)",kink,kink_bridge,three-axis,0f3b17bc73f3e9a3b9b6b3baf2db232cc9d6dd5e,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"0,0,5.045e-17,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0089,E000000090,exact,6,4,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,2],[-3,1]],[[-3,-1],[-2,-1]],[[-3,1],[2,-4]],[[-2,-1],[3,-1]],[[2,-4],[3,-5]],[[3,-1],[4,-1]]]",10,0,8,10,"(-2, 0)",rail,rail_ladder,three-axis,6598b2a3986b8e0bd44911744ef234aa52b13e6d,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"0,0,5.045e-17,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0091,E000000092,exact,6,4,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]],[[3,-1],[4,-1]]]",10,0,8,10,"(-3, 1)",kink,kink_bridge,three-axis,2ce7d93a9dd9635a6113e9a60481a933684e2c14,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-5.683e-16,0,5.045e-17,1.11e-16,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0093,E000000094,exact,6,4,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[0,1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-1],[2,-1]]]",10,0,8,10,"(-5, 2)",kink,kink_bridge,three-axis,27f1ba990f815c5963654d53e81d9335edaaab75,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-6.065e-16,0,0,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0095,E000000096,exact,6,4,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0],[2,-1]]",[],"[[-3,1],[-2,1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[-2,-4],[-2,-3]],[[-2,-3],[-2,2]],[[-2,2],[-2,3]],[[1,-3],[2,-4]]]",11,0,8,10,"(-1, 0)",adjacent,adjacent,three-axis,4bd12777441c2759ccbfc639740249ac48781821,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-4.426e-16,0,0,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(6, 4, 8, 10, 2, 6, 0, 1)"
T_0104,E000000105,proto,6,4,0,"[[0,0],[0,1],[1,-2],[1,-1],[1,1],[3,1]]",[],"[[0,2],[2,-2]]","[[[-3,3],[-2,2],[-1,1]],[[-2,1],[-1,1],[2,1]],[[-2,2],[-1,1],[3,-3]],[[-1,1],[2,1],[4,1]],[[-1,1],[3,-3],[4,-4]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,-4],[1,-3],[1,0]],[[1,-3],[1,0],[1,2]],[[1,0],[1,2],[1,3]],[[2,1],[4,1],[5,1]],[[3,-3],[4,-4],[5,-5]]]",6,0,14,21,"(-4, 2)",kink,kink_bridge,three-axis,d03fc734cac664e2c9c32755cc4058672b4ecbd4,1,1,21,14,"{""3"":14}",0,0,6,72,0.24175824175824176,"-6.477e-16,-5.237e-17,3.386e-16,0.85,1.326,1.409,1.697,1.867","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 14, 21, 0, 0, 14, 1)"
T_0109,E000000110,proto,6,4,0,"[[0,-2],[0,1],[0,5],[1,-2],[1,-1],[1,1],[3,-5],[3,1]]",[],"[[0,2],[1,-3]]","[[[1,-4],[1,0]],[[1,0],[1,2]],[[-2,0],[-1,-1],[2,-4]],[[-2,1],[-1,1],[2,1]],[[-1,-1],[2,-4],[4,-6]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-1],[0,0]],[[0,-1],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,-6],[1,-5],[1,-4]],[[2,-4],[4,-6],[5,-7]],[[2,1],[4,1],[5,1]]]",8,0,13,21,"(-5, 1)",kink,kink_bridge,three-axis,b955c927ffbcc9313708835ac5b738a7feda4843,1,1,21,13,"{""2"":2,""3"":11}",0,2,6,24,0.16666666666666666,"-1.247e-15,-1.164e-15,-3.078e-16,2.089e-15,0.5188,1.326,1.697,1.697","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 13, 21, 0, 2, 11, 1)"
T_0117,E000000118,proto,6,4,0,"[[-1,2],[0,-1],[0,1],[1,-1],[1,1],[3,1],[3,2]]",[],"[[0,2],[2,-1]]","[[[-3,-1],[-2,-1],[-1,-1]],[[-3,4],[-2,3],[1,0]],[[-2,-1],[-1,-1],[3,-1]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-2,3],[1,0],[3,-2]],[[-1,-1],[3,-1],[4,-1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[1,0],[3,-2],[4,-3]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]],[[3,-1],[4,-1],[5,-1]]]",7,0,15,25,"(-3, 1)",kink,kink_bridge,three-axis,890c9338b14100dbc7b77cf17a17621beeed4141,1,1,25,15,"{""3"":15}",0,0,6,12,0.14285714285714285,"-4.774e-16,-4.405e-16,9.165e-17,7.326e-16,9.214e-16,1.326,1.697,1.697","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 15, 25, 0, 0, 15, 1)"
T_0119,E000000120,proto,6,4,0,"[[-1,2],[0,-2],[0,1],[0,5],[1,-2],[1,1],[3,1],[3,2]]",[],"[[-1,-2],[0,2]]","[[[-4,-2],[-3,-2],[-2,-2]],[[-3,-2],[-2,-2],[2,-2]],[[-2,-2],[2,-2],[3,-2]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-1],[0,0]],[[0,-1],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,-2],[3,-2],[4,-2]],[[2,1],[4,1],[5,1]]]",8,0,13,21,"(-5, 1)",kink,kink_bridge,three-axis,9a2c9b90534409d090e7bedf261bf56810f3060e,1,1,21,13,"{""3"":13}",0,0,6,72,0.1794871794871795,"-2.24e-15,-5.255e-16,8.908e-16,9.49e-16,1.326,1.326,1.697,2","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 13, 21, 0, 0, 13, 1)"
